F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,Class,
0.3447,0.16667,0.14483,0.31861,0.13333,0.25,0.75,0.72727,.50788,0.64706,0.6,0.6087,.43945,Y,
0.27735,0.18103,0.11653,0.3605,0.04828,0.22629,0.625,0.54545,0.5,0.52941,0.5,0.47826,0.5,Y,
0.23938,0.125,0.24138,0.18669,0.3,0.3125,0.625,0.45455,0.42857,0.41176,0.4,0.34783,0.34615,Y,
0.28221,0.27632,0.1245,0.20909,0.05895,0.18421,0.875,0.81818,0.78571,0.70588,0.65,0.69565,0.65385,Y,
0.30738,0.22293,0.27982,0.18645,0.28535,0.39013,0.5,0.54545,0.42857,0.35294,0.35,0.30435,0.30769,Y,
.30008,0.3054,0.21764,0.22878,0.07756,0.29086,0.75,0.63636,0.57143,0.58824,.46704,0.52174,0.5,Y,
0.35747,0.25128,0.19929,0.24662,0.11487,0.24679,0.75,0.72727,0.71429,0.58824,.46704,0.52174,.43945,Y,
0.20289,0.16649,0.12421,0.22152,0.04843,0.27432,0.625,0.45455,0.42857,0.47059,.46704,0.43478,.43945,Y,
0.32896,0.08589,0.12439,0.51311,0.27485,0.2684,.58596,0.45455,0.5,0.47059,0.45,0.43478,0.42308,Y,
0.27599,0.23676,0.12424,.21702,0.09882,0.29596,0.625,0.63636,0.57143,0.52941,0.5,0.52174,0.46154,Y,
0.32587,0.25138,0.1727,0.32346,0.10829,0.30214,1,.54098,.50788,0.64706,0.65,0.6087,0.57692,Y,
0.17653,0.20165,0.16688,0.25814,0,0.39609,.58596,.54098,0.42857,0.41176,.46704,.45177,0.34615,Y,
0.27803,0.15556,0.12516,.21702,0,0.19444,0.5,0.54545,0.57143,0.58824,0.55,0.56522,0.53846,Y,
0.17113,0.29787,0.39545,0.26692,0,0,0.625,0.54545,0.57143,0.58824,0.55,0.52174,0.46154,Y,
0.46783,0.09396,0.27216,0.19646,0.07517,0.17617,0.625,0.45455,0.42857,0.41176,0.4,0.43478,.43945,Y,
0.23236,0.11667,.2043,0.48788,0.07467,0.29167,0.75,0.54545,0.57143,0.52941,0.5,0.47826,0.46154,Y,
0.29789,0.31111,0.45057,0.18586,0,0,0.5,0.45455,0.42857,0.41176,.46704,0.3913,0.34615,Y,
0.23176,0.15128,0.16598,0.17253,0.11002,0.32662,.58596,0.63636,0.64286,0.58824,.46704,0.6087,0.57692,Y,
0.39076,0.34008,0.25995,0.25396,.14264,0.17713,0.75,0.54545,0.57143,0.52941,0.5,0.47826,0.46154,Y,
0.28123,0.22028,0.11816,0.29243,0.07832,0.24476,0.5,.54098,0.35714,.48523,0.35,0.34783,0.30769,Y,
0.22049,0.19598,0.28974,0.13537,.14264,0.36745,0.5,0.54545,0.42857,0.47059,0.4,0.43478,0.42308,Y,
.30008,0.40759,0.44487,0.10587,0.11342,0.42089,0.5,0.45455,0.5,0.52941,0.5,0.47826,0.5,Y,
0.19298,0.10797,0.13031,0.20425,0.14396,0.3374,0.625,0.54545,0.5,0.52941,0.55,0.47826,0.46154,Y,
0.1845,0.27097,0.17442,.21702,0.19269,0.30108,0.625,0.63636,.50788,.48523,.46704,0.56522,0.57692,Y,
0.21759,.27103,0.11754,0.32727,0.32464,.28136,0.5,0.45455,0.42857,0.41176,0.4,0.3913,.43945,Y,
0.2964,0.38693,0.15283,0.21014,0.07504,0.20519,0.625,0.54545,0.42857,0.41176,0.4,0.43478,0.42308,Y,
0.35785,0.20021,0.08591,0.29237,0.24915,0.17611,.58596,0.72727,0.64286,0.64706,.46704,0.56522,0.53846,Y,
0.12767,0.11111,0.5364,0.26551,0,0.34722,0.75,0.81818,0.71429,0.58824,0.6,0.6087,0.53846,Y,
0.12767,0.11111,0.56322,0.23232,0,0.34722,.58596,0.81818,0.71429,0.58824,0.6,0.6087,0.53846,Y,
0.12767,0.11111,0.5364,0.26551,0,0.34722,0.75,0.81818,0.71429,0.58824,0.6,.45177,0.53846,Y,
0.12767,0.11111,.2043,0.2987,0,0.34722,0.75,0.81818,0.71429,0.58824,0.6,0.6087,.43945,Y,
0.08444,0.16535,0.53217,0.26342,0,0.34449,0.75,0.81818,0.71429,0.58824,0.6,0.6087,0.53846,Y,
0.18981,0.35103,0.05981,0.38241,0.16519,0.25811,0.5,0.54545,.50788,0.41176,0.35,0.34783,.43945,Y,
0.29555,0.27559,0.18626,0.19757,0,0.34449,0.375,.54098,0.42857,0.41176,0.4,0.3913,0.38462,Y,
0.46443,0.11024,0.50557,0.26342,.14264,0.1378,0.75,0.63636,0.57143,0.52941,.46704,0.52174,.43945,Y,
0.25738,0.392,0.32441,0.368,0.3584,0.49,0.625,0.54545,0.5,0.47059,0.45,0.43478,0.42308,Y,
0.32979,.27103,0.19244,0.24767,0.05103,0.23918,0.75,0.72727,0.64286,0.58824,0.6,0.56522,0.53846,Y,
0.14929,0.29234,0.15681,0.26197,0.23387,0.08121,0.625,0.54545,0.5,0.52941,.46704,0.52174,0.46154,Y,
0.13078,0.11382,0.57696,0.23799,0,0.35569,1,0.81818,0.71429,0.64706,.46704,0.56522,0.53846,Y,
0.30966,0.21277,.2043,0.41945,0.20426,0.29255,0.5,0.54545,0.57143,0.52941,.46704,0.47826,0.46154,Y,
0.3529,0.12797,0.33361,0.18348,0.0819,0.07998,0.625,0.54545,0.5,0.47059,0.5,0.52174,.43945,Y,
0.19014,0.28132,0.22369,.21702,0.05296,0.24823,0.75,0.63636,0.57143,0.52941,0.55,0.52174,0.46154,Y,
0.24466,0.25285,0.20559,0.23851,0.12776,0.31606,0.875,0.63636,0.64286,0.52941,0.5,0.47826,0.42308,Y,
0.19968,0.17802,0.28852,0.2127,0.32552,0.30995,0.625,.54098,0.57143,0.52941,0.55,0.56522,0.53846,Y,
0.21607,0.14104,0.11467,0.20843,0.07126,0.27837,.58596,0.63636,0.57143,0.58824,0.55,0.47826,0.46154,Y,
0.34372,0.26923,0.14441,0.41103,.14264,0.14957,0.5,0.54545,0.5,0.47059,0.45,0.43478,0.42308,Y,
0.29192,0.1404,0.27112,0.22766,.14264,.28136,0.75,0.72727,0.71429,0.64706,0.65,.45177,0.57692,Y,
0.34226,0.08511,0.16434,0.29235,0.03404,0.13298,0.625,0.54545,0.57143,0.52941,0.5,0.47826,0.46154,Y,
0.36839,0.16031,.2043,0.20749,.14264,0.10019,0.625,0.54545,0.57143,0.58824,0.55,0.52174,0.5,Y,
0.22036,0.38356,0.18517,0.34371,0,0.11986,0.5,0.45455,0.42857,0.35294,0.35,0.34783,0.34615,Y,
0.28141,0.2271,0.29021,0.19153,0.03206,0.22543,0.75,0.63636,0.57143,0.52941,0.55,0.52174,0.53846,Y,
0.21502,0.40351,0.26255,0.2725,0.14035,0.15351,0.625,0.54545,0.5,0.47059,0.45,0.47826,0.46154,Y,
0.07552,0.19718,.2043,0.35339,0.15775,0.12324,0.5,0.54545,0.5,0.41176,0.4,0.3913,.43945,Y,
0.31044,0.33158,0.32015,0.26411,0,0.27632,0.75,0.63636,0.64286,0.58824,0.55,0.47826,0.46154,Y,
0.34853,0.4025,0.2619,0.21955,0.196,0.39375,0.625,0.54545,0.57143,0.58824,0.55,0.56522,0.57692,Y,
0.46375,0.18919,.2043,.21702,0,0.09459,0.5,0.54545,0.57143,0.52941,0.5,0.52174,0.5,Y,
0.21401,0.21729,0.06744,0.29671,0.0745,0.29102,0.625,0.63636,0.57143,0.52941,0.5,0.47826,0.46154,Y,
0.3044,0.15284,0.26562,0.25566,0.19563,0.34389,0.5,0.54545,0.42857,0.41176,0.4,0.43478,0.42308,Y,
0.30553,0.25926,0.19255,0.38125,.14264,0.12464,0.625,0.54545,0.5,0.52941,0.5,0.52174,0.5,Y,
0.41053,0.32812,0.25873,0.27443,.14264,0.30078,0.75,0.72727,0.71429,0.70588,0.7,0.69565,0.65385,Y,
0.40505,0.27698,0.13371,0.30085,0.08058,0.28327,0.5,0.45455,0.42857,0.47059,0.4,0.3913,.43945,Y,
0.43951,0.19126,0.25853,0.38847,0.0612,0.09563,0.625,0.54545,0.57143,0.47059,0.5,0.52174,0.5,Y,
0.32846,0.23583,.2043,0.3266,0.13721,0.2144,0.625,0.54545,0.57143,0.52941,0.45,0.43478,.43945,Y,
0.29925,0.2631,0.24248,0.26196,0.06378,0.27904,0.625,0.63636,0.57143,0.58824,0.55,0.52174,0.5,Y,
0.31675,0.19198,0.17823,0.25585,0.07089,0.23998,0.5,0.54545,.50788,0.52941,0.5,0.52174,0.46154,Y,
0.1986,0.06481,0.21903,0.30976,.14264,0.72917,0.625,0.54545,0.5,0.52941,0.5,.45177,0.42308,Y,
0.28909,0.17043,0.18807,0.37091,0.13635,0.27391,0.625,0.54545,0.5,0.52941,0.5,.45177,0.46154,Y,
0.1986,0.12963,0.06258,0.46465,0,0.08102,0.5,0.45455,0.5,0.47059,0.45,0.43478,0.42308,Y,
0.23313,0.21739,0.12594,.21702,0.09275,0.21739,0.625,0.54545,.50788,0.52941,.46704,0.47826,0.46154,Y,
0.5453,0.11864,0.13365,0.25989,0.18983,0.29661,0.625,0.63636,0.64286,0.58824,0.6,0.56522,0.57692,Y,
.30008,0.24221,0.29233,0.21705,0.15502,0.15138,0.625,0.63636,0.57143,0.52941,0.5,0.52174,0.46154,Y,
0.32408,0.34615,0.33422,0.16084,0.18462,0.43269,0.5,0.36364,0.42857,0.47059,0.45,0.43478,0.42308,Y,
0.26998,0.1958,0.10871,0.29243,0.09399,0.17133,0.625,0.45455,0.42857,0.41176,0.4,0.3913,0.42308,Y,
0.1228,0.10687,0.51593,0.19153,0,0.33397,0.625,0.54545,0.42857,0.47059,.46704,0.47826,0.46154,Y,
0.09342,0.21951,0.16484,0.20399,0,0.18293,0.75,0.72727,0.71429,0.64706,.46704,0.6087,0.61538,Y,
0.26759,0.25528,0.27891,0.30501,.14264,0.28551,.58596,0.63636,0.64286,0.64706,.46704,0.65217,0.61538,Y,
0.1986,0.17824,0.14863,0.1452,0.20741,0.30382,.58596,0.54545,0.5,0.52941,0.5,.45177,0.46154,Y,
0.13973,0.15961,0.16511,0.28605,0.14593,.28136,0.625,0.54545,0.57143,0.52941,0.5,0.47826,0.42308,Y,
0.1924,0.13105,0.06854,0.32619,.14264,0.06825,0.625,0.63636,0.64286,0.58824,.46704,0.6087,0.61538,Y,
0.34226,0.15824,0.19773,0.29473,0.08936,0.17453,0.75,0.72727,.50788,0.64706,.46704,0.6087,0.57692,Y,
0.50269,0.13125,0.23233,0.36591,0,.28136,0.875,0.72727,0.71429,0.70588,0.65,0.6087,0.57692,Y,
0.24323,.27103,0.13239,0.36214,0.18474,0.23454,0.625,0.54545,.50788,0.52941,0.5,.45177,0.46154,Y,
.30008,0.37198,0.17141,0.19192,0.16232,0.16908,0.75,0.63636,0.5,0.52941,0.5,0.47826,0.46154,Y,
0.41981,0.27402,.2043,0.19346,0.03986,0.12456,0.625,0.63636,0.64286,0.58824,0.55,0.52174,0.53846,Y,
0.31195,0.28959,0.2381,0.25951,0.07964,0.37896,0.625,0.63636,0.57143,0.47059,0.5,0.52174,.43945,Y,
0.24824,.27103,0.40677,0.38721,0.1037,0.24306,0.5,0.45455,0.5,.48523,.46704,0.3913,0.38462,Y,
0.29789,0.2309,0.30508,0.2178,0.15556,0.07595,0.75,.54098,0.71429,0.70588,0.7,.45177,0.65385,Y,
0.41459,0.16838,0.2729,0.21556,0.13471,0.09021,0.75,0.72727,0.78571,.48523,.46704,0.73913,0.69231,Y,
0.12187,.27103,.2043,0.3168,0,0.19886,0.375,0.45455,0.35714,0.41176,0.45,0.43478,0.38462,Y,
0.12187,0.05303,0.28161,0.3168,0,0.19886,0.375,0.45455,.50788,0.41176,.46704,0.43478,0.38462,Y,
0.28769,0.23973,0.09644,0.26256,0.10228,0.11986,0.625,.54098,.50788,0.47059,0.55,0.47826,0.46154,Y,
0.15618,0.13592,0.3609,0.5684,0,0.33981,0.625,0.54545,0.42857,0.41176,0.45,0.43478,0.38462,Y,
0.1247,0.05426,0.36675,0.38901,0,0.20349,0.5,.54098,0.35714,0.41176,0.45,0.43478,0.38462,Y,
0.08249,0.05385,0.33793,0.41818,0,0.20192,.58596,0.45455,0.35714,0.41176,0.45,0.43478,0.38462,Y,
0.08249,0.05385,0.33793,0.38601,0,0.20192,0.375,0.45455,0.35714,0.41176,0.45,.45177,0.38462,Y,
0.20852,0.44722,0.23467,0.2904,0.15556,0.21875,0.625,0.54545,0.5,0.52941,0.55,.45177,0.53846,Y,
0.29945,.27103,0.26809,.21702,0.07599,0.20551,0.75,.54098,0.64286,0.58824,0.55,0.56522,0.53846,Y,
0.28435,0.29167,0.37121,0.20592,0.1697,0.2983,.58596,0.72727,.50788,0.64706,0.6,0.56522,0.53846,Y,
0.25174,0.19718,0.39663,.21702,0.21033,0.2054,0.75,0.63636,0.57143,0.52941,.46704,0.52174,0.5,Y,
0.37331,0.31013,0.35825,0.1588,0.14177,0.26305,0.5,0.54545,0.57143,0.52941,0.5,0.47826,0.46154,Y,
0.35637,0.25966,.2043,0.20683,0.08655,0.27048,0.625,0.63636,0.64286,0.58824,0.6,0.6087,.43945,Y,
0.33815,0.25225,0.29429,0.30139,0.03363,.28136,0.75,0.63636,0.64286,0.58824,0.55,.45177,0.53846,Y,
0.35907,0.3125,0.27155,0.24269,0.05,0.35156,0.5,.54098,0.5,0.47059,.46704,0.47826,0.46154,Y,
0.29096,0.32558,0.41914,0.11346,0,0.2374,0.5,0.54545,0.5,0.47059,.46704,0.3913,0.42308,Y,
0.21621,0.05645,0.5178,.21702,0.27097,0.21169,0.625,0.72727,0.64286,.48523,0.6,0.6087,0.57692,Y,
0.18458,0.07229,0.15123,0.10077,0.01928,0.0753,.58596,0.54545,0.5,0.58824,0.55,0.52174,0.5,Y,
0.27557,0.31478,0.16643,0.32237,0.11991,0.2061,0.75,0.63636,0.64286,0.58824,0.5,0.52174,0.5,Y,
0.17874,.27103,0.21724,0.35844,.14264,0.27083,.58596,0.63636,0.5,.48523,0.5,0.52174,0.5,Y,
0.3383,0.28707,0.20788,0.13851,0.12366,0.33123,0.625,0.54545,0.57143,0.52941,.46704,0.43478,0.42308,Y,
0.17113,0.29787,0.03595,0.3559,0.35745,0.09309,0.375,0.36364,0.35714,0.29412,0.3,0.30435,0.26923,Y,
0.30012,0.28731,0.21436,0.31208,0.16716,0.1959,0.5,0.45455,0.42857,0.41176,0.4,0.3913,0.34615,Y,
0.43122,0.14685,0.25995,0.10235,0.15664,0.12238,1,0.90909,0.85714,0.88235,0.85,0.82609,0.76923,Y,
0.28693,0.23411,0.15823,.21702,0.22475,0.35117,0.75,0.63636,.50788,0.58824,0.55,0.52174,0.53846,Y,
0.3844,0.25516,0.24637,0.25914,0.05443,0.30832,0.75,.54098,.50788,0.64706,0.6,0.56522,0.5,Y,
0.34392,0.16327,0.12808,0.42672,.14264,0.17857,0.625,0.63636,0.57143,0.52941,0.5,0.52174,0.5,Y,
0.24099,0.3618,0.38729,0.11277,0.07551,0.29494,0.5,.54098,.50788,0.52941,0.5,0.47826,0.5,Y,
0.22593,0.13764,0.31325,0.23493,0.22022,0.19663,0.625,0.54545,0.57143,0.58824,0.5,0.47826,0.5,Y,
0.17394,0.21924,.2043,0.42099,0.20045,.28136,0.75,0.72727,0.71429,0.64706,0.65,0.6087,0.61538,Y,
0.23831,0.17284,.2043,.21702,0.11062,0.21605,0.625,0.54545,0.42857,0.41176,0.4,0.43478,0.46154,Y,
0.24653,0.33525,0.17479,.21702,0.17165,0.15086,0.5,0.54545,0.57143,0.52941,0.5,0.47826,0.46154,Y,
0.28902,0.13901,0.0719,0.32031,0.15887,.28136,0.625,0.54545,.50788,0.47059,0.45,0.47826,0.42308,Y,
.30008,0.27559,0.23948,0.32928,0.17638,0.48228,0.5,0.45455,0.42857,0.41176,0.45,0.43478,0.42308,Y,
.30008,.27103,0.49013,0.19153,0,0.33397,0.625,0.54545,0.42857,0.47059,0.45,0.47826,0.46154,Y,
0.3656,0.19091,0.12288,0.39917,0.10182,0.19886,0.625,0.54545,.50788,0.47059,.46704,0.43478,0.42308,Y,
.30008,0.14,.2043,0.27182,0.084,0.32813,0.75,0.72727,.50788,0.64706,0.65,0.6087,0.61538,Y,
0.17663,.27103,0.15108,0.21647,0.23718,0.26765,0.625,0.54545,0.5,0.52941,0.55,0.52174,0.5,Y,
0.2229,0.43649,.2043,0.14487,0.12933,0.24249,0.5,.54098,.50788,0.47059,0.5,0.47826,0.46154,Y,
0.18738,.27103,0.43604,0.1349,0.03011,0.16465,.58596,0.54545,0.5,0.47059,0.45,0.43478,0.46154,Y,
0.17139,0.19178,0.18517,0.13367,0.05114,0.27968,.58596,0.63636,0.57143,0.52941,.46704,0.52174,0.5,Y,
0.35747,0.31111,0.355,0.17741,0.06788,0.42424,0.625,0.54545,0.5,0.47059,.46704,0.47826,0.46154,Y,
0.17581,0.18361,0.18836,0.08227,0.40393,0.2582,0.625,0.54545,0.5,0.47059,0.4,0.3913,0.38462,Y,
0.20801,0.3319,0.26219,.21702,0.04828,0.52802,0.625,0.54545,0.42857,.48523,0.4,0.3913,.43945,Y,
.30008,0.25112,0.22731,0.18753,.14264,0.11771,1,0.72727,0.57143,0.58824,0.55,.45177,0.53846,Y,
.30008,0.42,0.33793,0.20909,0,0.30625,0.5,0.45455,0.42857,0.41176,0.4,0.34783,0.38462,Y,
0.19538,0.34008,0.19154,0.2201,0.22672,.28136,0.5,0.54545,0.42857,0.41176,0.35,0.34783,0.34615,Y,
0.342,0.39863,0.32331,0.15241,0.15308,0.3787,0.75,0.54545,0.5,0.47059,0.45,0.43478,.43945,Y,
0.11132,0.14533,0.1637,0.17364,0.11626,0.57526,0.625,.54098,0.5,0.52941,0.5,0.47826,0.42308,Y,
0.17113,0.2234,0.2876,0.3559,0,0.27926,0.625,0.54545,0.5,0.47059,0.5,0.47826,0.46154,Y,
.30008,.27103,0.20825,0.18742,0.06275,.28136,1,0.90909,0.92857,0.94118,0.9,0.86957,.43945,Y,
0.10312,0.20192,0.12997,0.24126,0.10769,0,0.375,0.45455,0.35714,0.35294,0.35,0.30435,0.30769,Y,
0.35747,0.24889,0.09011,0.40889,0.09956,0.15556,0.5,.54098,0.42857,0.41176,0.4,0.43478,0.42308,Y,
0.33731,0.2885,0.27122,0.23585,0.14577,0.20879,0.875,0.72727,0.78571,0.70588,0.7,0.65217,0.61538,Y,
0.32231,.27103,0.1662,0.3542,0.24481,0.31079,0.625,0.72727,0.64286,0.52941,0.55,0.56522,0.53846,Y,
0.19603,0.30108,0.18168,0.16188,0.19269,.28136,0.625,0.63636,0.64286,0.58824,0.6,0.56522,0.57692,Y,
0.16933,0.14737,0.09486,0.42552,.14264,0.21491,0.5,0.54545,0.5,0.47059,0.4,0.3913,0.38462,Y,
0.2033,0.16588,0.2082,0.17837,0.05308,0.16588,0.5,0.45455,0.5,0.47059,0.45,0.3913,0.34615,Y,
0.50467,0.20588,.2043,0.22139,0,0.51471,0.5,0.45455,0.42857,0.41176,.46704,0.43478,0.42308,Y,
0.2015,0.17537,0.14815,0.29683,0.09353,0.29228,0.75,.54098,0.71429,0.70588,0.7,0.65217,.43945,Y,
0.32941,0.23891,0.35754,0.18554,0.1529,0.26877,0.5,0.54545,0.5,0.52941,.46704,0.47826,0.46154,Y,
0.23733,0.12586,0.09348,0.22558,0.09295,0.15733,1,1,1,0.94118,0.95,0.95652,0.96154,Y,
0.42174,0.47191,0.34173,0.23493,0.25169,0.09831,0.625,0.63636,0.5,0.41176,0.4,.45177,0.38462,Y,
0.1662,0.18271,0.06615,0.22512,0.07308,0.29976,0.5,0.45455,0.42857,0.47059,0.45,.45177,0.46154,Y,
0.31645,0.20656,0.15512,0.31535,0.14689,0.2582,0.625,0.54545,0.57143,0.52941,0.45,0.47826,0.46154,Y,
0.31775,0.25926,0.35045,0.21684,0.08296,0.4537,0.375,0.54545,0.42857,0.41176,0.4,0.3913,.43945,Y,
.30008,.27103,0.24138,0.17922,0.24,0.5,0.5,0.45455,0.35714,0.35294,0.35,.45177,0.34615,Y,
.30008,0.08642,.2043,0.29256,0.02305,0.09002,1,0.90909,0.85714,0.76471,0.75,0.69565,0.65385,Y,
0.35439,0.24138,0.31074,0.32445,0.09655,0.25144,0.75,0.63636,0.64286,0.70588,0.7,0.65217,.43945,Y,
0.32971,0.27184,0.40464,0.2436,0,0.25485,0.625,0.63636,0.57143,0.47059,0.45,.45177,0.42308,Y,
.30008,0.23404,0.16434,0.38132,.14264,0.34574,0.75,.54098,0.64286,0.58824,0.55,0.52174,0.53846,Y,
0.21141,0.35125,.2043,0.23982,0.16057,0.34498,0.75,0.72727,0.64286,0.58824,0.55,0.52174,0.46154,Y,
0.20192,0.29289,0.09898,.21702,0.18745,0.29289,0.5,0.45455,0.5,0.47059,0.45,0.43478,0.42308,Y,
0.33747,0.21538,0.14652,0.26904,0.04699,0.22028,0.75,0.72727,0.64286,0.64706,0.6,.45177,0.57692,Y,
0.40622,.27103,0.71682,0.25344,0.1697,0.26515,0.625,0.54545,0.57143,0.58824,0.55,0.52174,0.5,Y,
0.30466,0.19091,0.22273,0.16157,0.10182,0.17898,0.625,0.63636,0.57143,0.52941,0.55,0.56522,0.5,Y,
0.31959,0.13907,0.42521,0.22155,0,0.23179,.58596,0.54545,0.5,0.47059,0.5,0.52174,0.5,Y,
.30008,.27103,0.11816,0.49714,0,0.24476,0.625,0.54545,0.57143,.48523,0.6,0.56522,0.57692,Y,
0.37244,0.32891,.2043,0.14096,0.09152,0.33069,1,.54098,0.64286,0.64706,0.6,0.56522,0.53846,Y,
.30008,0.21141,0.13608,0.42099,0.11275,0.2349,0.5,0.45455,0.5,0.47059,0.45,0.43478,0.38462,Y,
0.23063,0.22581,0.54505,0.31476,0.12043,0.37634,0.75,0.72727,0.57143,0.58824,0.55,0.47826,0.46154,Y,
0.17377,0.4537,0.35983,0.13552,0.18148,0.30382,0.5,0.45455,0.42857,0.41176,0.4,0.3913,0.38462,Y,
0.33599,0.17903,0.25064,0.31016,0.18619,0.3133,0.625,0.63636,0.57143,0.58824,0.5,0.47826,0.46154,Y,
0.37866,0.18537,0.21733,0.35859,0.19773,0.29792,0.75,0.81818,0.71429,0.64706,0.6,.45177,0.5,Y,
0.38109,.27103,0.32866,.21702,.14264,0.36004,0.75,.54098,0.57143,0.52941,0.55,0.47826,0.5,Y,
0.39453,0.25753,0.20344,0.22378,0.11237,0.4097,0.5,0.45455,0.5,0.47059,.46704,0.47826,0.46154,Y,
0.15224,0.04416,.2043,0.22426,0.10599,0.38644,0.625,0.63636,0.64286,0.58824,0.65,0.65217,0.61538,Y,
0.18211,0.18491,0.17853,0.22093,0.16906,0.39623,0.625,0.63636,0.5,0.52941,0.5,0.52174,0.5,Y,
0.13705,0.06709,0.14035,0.21377,0.14313,0.39137,0.75,0.63636,0.57143,0.52941,0.5,0.52174,0.5,Y,
0.2467,0.36942,0.2698,0.18108,.14264,0.26049,0.625,0.63636,0.64286,0.58824,0.65,0.65217,0.65385,Y,
0.16756,0.175,0.33793,0.39205,.14264,0.4375,.58596,0.54545,0.42857,0.41176,0.4,0.3913,.43945,Y,
0.33644,0.24706,0.24517,0.19679,.14264,0.2402,0.625,0.54545,0.5,0.47059,0.45,0.43478,0.42308,Y,
.30008,0.27374,0.30206,0.23362,0.12514,0.2933,0.375,0.36364,0.28571,0.29412,0.3,0.30435,0.26923,Y,
0.10004,.27103,0.2648,0.43691,0.20896,0.16325,0.75,0.63636,0.64286,0.64706,0.6,0.6087,0.57692,Y,
0.21448,0.308,0.33793,0.43491,0.3136,0.14,0.625,0.72727,0.64286,0.70588,0.65,0.65217,.43945,Y,
0.15176,0.16509,0.28692,0.33533,0.15849,0.41274,0.5,0.54545,0.5,0.47059,0.5,0.43478,0.46154,Y,
0.23693,0.19535,0.25934,0.41818,0.23442,0.20349,0.875,0.81818,0.85714,0.70588,0.7,0.69565,0.69231,Y,
0.0879,0.28689,0.40164,0.25708,0.0918,0.35861,0.5,0.54545,0.42857,0.47059,.46704,0.3913,0.42308,Y,
0.25779,0.33654,0.51989,0.24126,0,0,0.625,0.45455,0.5,0.52941,0.5,0.47826,0.46154,Y,
0.27081,0.28283,0.44375,0.3168,0.11313,0.39773,.58596,0.54545,0.5,0.47059,0.5,0.47826,0.42308,Y,
0.13078,0.11382,0.19232,.21702,0.36423,0.14228,0.5,0.54545,0.5,0.47059,0.45,.45177,0.42308,Y,
0.32672,0.30108,0.20591,0.31476,0.281,0.12545,0.75,0.72727,0.64286,0.64706,0.6,.45177,.43945,Y,
0,0.13725,0.53009,0.73797,0.43922,0.17157,0.625,0.45455,0.42857,0.41176,.46704,0.34783,0.34615,Y,
0.11409,.27103,0.34153,0.44487,0.2383,0.3258,0.5,0.54545,0.57143,0.52941,0.55,0.52174,0.46154,Y,
0.14326,0.24046,0.18057,0.2873,0,0.20038,0.75,0.63636,0.57143,0.52941,0.5,0.43478,0.42308,Y,
0.43691,0.20741,0.21277,0.48013,0.24889,0.19444,0.625,0.72727,0.64286,0.70588,0.65,0.65217,0.65385,Y,
0.35584,0.38444,0.28612,0.17225,0.05126,0.28032,0.625,0.63636,0.57143,0.58824,0.55,0.52174,0.5,Y,
0.28776,0.22906,0.22116,0.28463,.14264,0.34359,0.75,0.63636,0.57143,.48523,0.55,0.52174,0.5,Y,
0.27976,.27103,0.38201,0.32727,0.09739,0.07609,0.625,0.54545,0.5,.48523,0.5,.45177,.43945,Y,
0.42274,.27103,0.19631,0.36439,0.04647,0.07261,0.75,0.72727,0.64286,0.58824,0.55,0.52174,0.53846,Y,
0.25013,0.36735,0.25616,0.1463,0.35918,0.22959,0.375,0.45455,0.42857,.48523,.46704,0.3913,0.38462,Y,
.30008,0.16509,0.09564,0.29588,0,0.08255,0.625,0.63636,0.57143,0.52941,0.55,0.56522,0.53846,Y,
0.3656,0.05303,0.40961,0.1584,0.08485,0.19886,.58596,0.45455,0.42857,0.41176,0.45,0.47826,0.42308,Y,
0.15848,0.2069,0.44946,0.4532,0.11034,0.34483,0.75,0.72727,.50788,0.70588,0.7,0.65217,0.65385,Y,
0.26526,0.24735,0.33435,0.13299,0,0.09276,0.75,0.63636,0.64286,0.52941,0.5,0.47826,0.46154,Y,
0.28756,0.37539,0.31981,0.14511,0.14132,0.33123,0.75,0.63636,0.57143,0.52941,0.5,0.47826,0.46154,Y,
0.16499,0.21538,0.25995,0.61119,0,0.33654,0.625,0.63636,0.57143,0.58824,0.5,0.47826,0.5,Y,
0.14792,0.24138,0.37289,0.4326,0,0.36207,0.625,0.54545,0.57143,0.52941,.46704,0.56522,.43945,Y,
0.14792,0.28966,0.25636,0.2884,0.07724,0.18103,.58596,0.36364,0.35714,0.35294,.46704,0.34783,0.30769,Y,
0.2253,0.11765,0.36917,.21702,0.09412,.28136,0.625,0.54545,0.5,0.47059,0.45,0.43478,0.42308,Y,
0.11289,0.14737,0.21343,0.57225,0.47158,0.09211,0.625,0.63636,0.5,0.41176,0.4,0.43478,.43945,Y,
0.24653,0.20115,0.29132,0.2884,0.06437,0.25144,0.5,0.45455,0.42857,0.47059,0.4,0.43478,0.42308,Y,
0.19983,0.08696,0.37781,0.31169,0.2087,0.16304,0.5,0.54545,0.5,0.47059,0.45,0.47826,0.46154,Y,
0.20946,0.32812,0.26401,0.5554,0.4375,0.20508,.58596,.54098,0.57143,0.52941,0.5,.45177,0.5,Y,
0.27173,0.28378,0.25116,0.42383,0.03784,0.38429,0.625,0.63636,0.64286,0.58824,0.6,0.6087,0.57692,Y,
.30008,0.11667,.2043,0.38333,0,0.29167,0.5,0.54545,0.5,0.47059,0.45,0.43478,0.46154,Y,
0.09575,0.5,0.24138,0.5974,0.2,0.3125,0.375,0.36364,0.35714,0.35294,0.35,0.30435,0.30769,Y,
